# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.500000000000000000e-01,-1.192012550324738562e+01,-4.526861310532615335e+01,-4.764332668592758324e+01,-1.811942431222697678e+02
2.600000000000000089e-01,-1.239655854073123287e+01,-4.708055466545839352e+01,-4.764328254336291479e+01,-1.811940754792451287e+02
2.700000000000000178e-01,-1.287299115411463646e+01,-4.889249461491102267e+01,-4.764324167671038879e+01,-1.811939202690571733e+02
2.800000000000000266e-01,-1.334942337426543446e+01,-5.070443307083951368e+01,-4.764320373427223387e+01,-1.811937761577911488e+02
2.899999999999999800e-01,-1.382585522880007645e+01,-5.251637013806682575e+01,-4.764316841296483318e+01,-1.811936419958009310e+02
2.999999999999999889e-01,-1.430228674252472665e+01,-5.432830591075551752e+01,-4.764313545019804508e+01,-1.811935167869466454e+02
3.099999999999999978e-01,-1.477871793780403387e+01,-5.614024047380574700e+01,-4.764310461732999613e+01,-1.811933996637968107e+02
3.200000000000000067e-01,-1.525514883487132423e+01,-5.795217390403144009e+01,-4.764307571435182354e+01,-1.811932898674880335e+02
3.300000000000000155e-01,-1.573157945209106678e+01,-5.976410627115549801e+01,-4.764304856554089440e+01,-1.811931867312521831e+02
3.400000000000000244e-01,-1.620800980618214027e+01,-6.157603763865648006e+01,-4.764302301588268307e+01,-1.811930896668550872e+02
3.500000000000000333e-01,-1.668443991240872037e+01,-6.338796806449259691e+01,-4.764299892810721104e+01,-1.811929981533632201e+02
3.599999999999999867e-01,-1.716086978474428193e+01,-6.519989760172373394e+01,-4.764297618022033731e+01,-1.811929117277852015e+02
3.699999999999999956e-01,-1.763729943601312300e+01,-6.701182629904829469e+01,-4.764295466343609320e+01,-1.811928299772328046e+02
3.800000000000000044e-01,-1.811372887801300280e+01,-6.882375420126838605e+01,-4.764293428043603740e+01,-1.811927525323212649e+02
3.900000000000000133e-01,-1.859015812162184389e+01,-7.063568134969470691e+01,-4.764291494389685511e+01,-1.811926790615860625e+02
4.000000000000000222e-01,-1.906658717689093763e+01,-7.244760778250009992e+01,-4.764289657523915622e+01,-1.811926092667382306e+02
4.100000000000000311e-01,-1.954301605312662460e+01,-7.425953353502947607e+01,-4.764287910355964328e+01,-1.811925428786146028e+02
4.199999999999999845e-01,-2.001944475896213049e+01,-7.607145864007239311e+01,-4.764286246471608166e+01,-1.811924796537073519e+02
4.299999999999999933e-01,-2.049587330242094652e+01,-7.788338312810361685e+01,-4.764284660054008924e+01,-1.811924193711781186e+02
4.400000000000000022e-01,-2.097230169097293029e+01,-7.969530702749595719e+01,-4.764283145815743126e+01,-1.811923618302797934e+02
4.500000000000000111e-01,-2.144872993158409358e+01,-8.150723036470921556e+01,-4.764281698939909404e+01,-1.811923068481223140e+02
4.600000000000000200e-01,-2.192515803076091174e+01,-8.331915316445839892e+01,-4.764280315028921819e+01,-1.811922542577301556e+02
4.700000000000000289e-01,-2.240158599458987609e+01,-8.513107544986381470e+01,-4.764278990059851537e+01,-1.811922039063479986e+02
4.799999999999999822e-01,-2.287801382877287892e+01,-8.694299724258536344e+01,-4.764277720345357636e+01,-1.811921556539584230e+02
4.899999999999999911e-01,-2.335444153865894634e+01,-8.875491856294298998e+01,-4.764276502499405552e+01,-1.811921093719811608e+02
5.000000000000000000e-01,-2.383086912927275947e+01,-9.056683943002498438e+01,-4.764275333407106672e+01,-1.811920649421286100e+02
5.100000000000000089e-01,-2.430729660534036540e+01,-9.237875986178555365e+01,-4.764274210198106374e+01,-1.811920222553960684e+02
5.200000000000000178e-01,-2.478372397131238003e+01,-9.419067987513290063e+01,-4.764273130223049435e+01,-1.811919812111686099e+02
5.300000000000000266e-01,-2.526015123138497742e+01,-9.600259948600891846e+01,-4.764272091032710676e+01,-1.811919417164290849e+02
5.400000000000000355e-01,-2.573657838951892529e+01,-9.781451870946148119e+01,-4.764271090359446248e+01,-1.811919036850542000e+02
5.500000000000000444e-01,-2.621300544945686894e+01,-9.962643755971001269e+01,-4.764270126100672087e+01,-1.811918670371874214e+02
5.600000000000000533e-01,-2.668943241473905914e+01,-1.014383560502052291e+02,-4.764269196304113052e+01,-1.811918316986791808e+02
5.700000000000000622e-01,-2.716585928871769084e+01,-1.032502741936835946e+02,-4.764268299154606723e+01,-1.811917976005858861e+02
5.799999999999999600e-01,-2.764228607456998077e+01,-1.050621920022169462e+02,-4.764267432962272864e+01,-1.811917646787210003e+02
5.899999999999999689e-01,-2.811871277531014357e+01,-1.068741094872580106e+02,-4.764266596151887967e+01,-1.811917328732516523e+02
5.999999999999999778e-01,-2.859513939380035552e+01,-1.086860266596819855e+02,-4.764265787253323481e+01,-1.811917021283356064e+02
6.099999999999999867e-01,-2.907156593276080869e+01,-1.104979435298247239e+02,-4.764265004892921951e+01,-1.811916723917940431e+02
6.199999999999999956e-01,-2.954799239477894091e+01,-1.123098601075178635e+02,-4.764264247785715156e+01,-1.811916436148160017e+02
6.300000000000000044e-01,-3.002441878231795158e+01,-1.141217764021210428e+02,-4.764263514728376236e+01,-1.811916157516908754e+02
6.400000000000000133e-01,-3.050084509772461772e+01,-1.159336924225516725e+02,-4.764262804592838307e+01,-1.811915887595662014e+02
6.500000000000000222e-01,-3.097727134323652010e+01,-1.177456081773123628e+02,-4.764262116320502116e+01,-1.811915625982276197e+02
6.600000000000000311e-01,-3.145369752098871885e+01,-1.195575236745162329e+02,-4.764261448916968078e+01,-1.811915372298989837e+02
6.700000000000000400e-01,-3.193012363301991385e+01,-1.213694389219103442e+02,-4.764260801447242244e+01,-1.811915126190602621e+02
6.800000000000000488e-01,-3.240654968127816460e+01,-1.231813539268974296e+02,-4.764260173031365753e+01,-1.811914887322816412e+02
6.900000000000000577e-01,-3.288297566762618374e+01,-1.249932686965559725e+02,-4.764259562840423712e+01,-1.811914655380719807e+02
7.000000000000000666e-01,-3.335940159384625048e+01,-1.268051832376588663e+02,-4.764258970092897272e+01,-1.811914430067402577e+02
7.099999999999999645e-01,-3.383582746164476873e+01,-1.286170975566907657e+02,-4.764258394051322654e+01,-1.811914211102688057e+02
7.199999999999999734e-01,-3.431225327265651970e+01,-1.304290116598642442e+02,-4.764257834019230842e+01,-1.811913998221969848e+02
7.299999999999999822e-01,-3.478867902844861959e+01,-1.322409255531347299e+02,-4.764257289338337387e+01,-1.811913791175145718e+02
7.399999999999999911e-01,-3.526510473052419314e+01,-1.340528392422145600e+02,-4.764256759385962425e+01,-1.811913589725636484e+02
7.500000000000000000e-01,-3.574153038032581264e+01,-1.358647527325860267e+02,-4.764256243572653204e+01,-1.811913393649485329e+02
7.600000000000000089e-01,-3.621795597923872378e+01,-1.376766660295135409e+02,-4.764255741339998451e+01,-1.811913202734525612e+02
7.700000000000000178e-01,-3.669438152859381574e+01,-1.394885791380550870e+02,-4.764255252158610432e+01,-1.811913016779616328e+02
7.800000000000000266e-01,-3.717080702967044914e+01,-1.413004920630727952e+02,-4.764254775526264751e+01,-1.811912835593934119e+02
7.900000000000000355e-01,-3.764723248369907083e+01,-1.431124048092429746e+02,-4.764254310966179418e+01,-1.811912658996320431e+02
8.000000000000000444e-01,-3.812365789186368659e+01,-1.449243173810654355e+02,-4.764253858025423227e+01,-1.811912486814677834e+02
8.100000000000000533e-01,-3.860008325530415618e+01,-1.467362297828723285e+02,-4.764253416273444230e+01,-1.811912318885409263e+02
8.200000000000000622e-01,-3.907650857511837472e+01,-1.485481420188362733e+02,-4.764252985300702647e+01,-1.811912155052900744e+02
8.300000000000000711e-01,-3.955293385236429771e+01,-1.503600540929781459e+02,-4.764252564717405392e+01,-1.811911995169039642e+02
8.399999999999999689e-01,-4.002935908806185950e+01,-1.521719660091743549e+02,-4.764252154152330831e+01,-1.811911839092768162e+02
8.499999999999999778e-01,-4.050578428319476387e+01,-1.539838777711636908e+02,-4.764251753251734556e+01,-1.811911686689668386e+02
8.599999999999999867e-01,-4.098220943871220356e+01,-1.557957893825536928e+02,-4.764251361678332586e+01,-1.811911537831576027e+02
8.699999999999999956e-01,-4.145863455553043053e+01,-1.576077008468268446e+02,-4.764250979110355644e+01,-1.811911392396220890e+02
8.800000000000000044e-01,-4.193505963453427654e+01,-1.594196121673461448e+02,-4.764250605240668079e+01,-1.811911250266892068e+02
8.900000000000000133e-01,-4.241148467657856713e+01,-1.612315233473606213e+02,-4.764250239775942930e+01,-1.811911111332125301e+02
9.000000000000000222e-01,-4.288790968248946456e+01,-1.630434343900103897e+02,-4.764249882435896666e+01,-1.811910975485411655e+02
9.100000000000000311e-01,-4.336433465306574675e+01,-1.648553452983314571e+02,-4.764249532952570831e+01,-1.811910842624924669e+02
9.200000000000000400e-01,-4.384075958907997972e+01,-1.666672560752602408e+02,-4.764249191069663425e+01,-1.811910712653266557e+02
9.300000000000000488e-01,-4.431718449127967574e+01,-1.684791667236379737e+02,-4.764248856541899357e+01,-1.811910585477229461e+02
9.400000000000000577e-01,-4.479360936038835916e+01,-1.702910772462146838e+02,-4.764248529134445675e+01,-1.811910461007572621e+02
9.500000000000000666e-01,-4.527003419710656829e+01,-1.721029876456531156e+02,-4.764248208622362313e+01,-1.811910339158814054e+02
9.599999999999999645e-01,-4.574645900211283589e+01,-1.739148979245323119e+02,-4.764247894790084104e+01,-1.811910219849033865e+02
9.699999999999999734e-01,-4.622288377606458454e+01,-1.757268080853511663e+02,-4.764247587430939745e+01,-1.811910102999691503e+02
9.799999999999999822e-01,-4.669930851959902185e+01,-1.775387181305316915e+02,-4.764247286346696342e+01,-1.811909988535452385e+02
9.899999999999999911e-01,-4.717573323333392210e+01,-1.793506280624220892e+02,-4.764246991347133786e+01,-1.811909876384026461e+02
1.000000000000000000e+00,-4.765215791786844335e+01,-1.811625378832997626e+02,-4.764246702249644017e+01,-1.811909766476016159e+02
1.010000000000000009e+00,-4.812858257378385218e+01,-1.829744475953741301e+02,-4.764246418878853717e+01,-1.811909658744772855e+02
1.020000000000000018e+00,-4.860500720164422006e+01,-1.847863572007892969e+02,-4.764246141066269047e+01,-1.811909553126261869e+02
1.030000000000000027e+00,-4.908143180199710542e+01,-1.865982667016266419e+02,-4.764245868649942395e+01,-1.811909449558935989e+02
1.040000000000000036e+00,-4.955785637537420740e+01,-1.884101760999071757e+02,-4.764245601474156899e+01,-1.811909347983615817e+02
1.050000000000000044e+00,-5.003428092229194135e+01,-1.902220853975938724e+02,-4.764245339389130862e+01,-1.811909248343376646e+02
1.060000000000000053e+00,-5.051070544325203571e+01,-1.920339945965939137e+02,-4.764245082250735663e+01,-1.811909150583442454e+02
1.070000000000000062e+00,-5.098712993874208621e+01,-1.938459036987607362e+02,-4.764244829920233570e+01,-1.811909054651085000e+02
1.080000000000000071e+00,-5.146355440923608171e+01,-1.956578127058960774e+02,-4.764244582264026917e+01,-1.811908960495529470e+02
1.090000000000000080e+00,-5.193997885519489444e+01,-1.974697216197517946e+02,-4.764244339153421492e+01,-1.811908868067864944e+02
1.100000000000000089e+00,-5.241640327706677027e+01,-1.992816304420317977e+02,-4.764244100464405562e+01,-1.811908777320959132e+02
1.110000000000000098e+00,-5.289282767528777640e+01,-2.010935391743936975e+02,-4.764243866077437417e+01,-1.811908688209378511e+02
1.120000000000000107e+00,-5.336925205028225605e+01,-2.029054478184505399e+02,-4.764243635877246419e+01,-1.811908600689312721e+02
1.130000000000000115e+00,-5.384567640246322640e+01,-2.047173563757723116e+02,-4.764243409752643288e+01,-1.811908514718502090e+02
